1.462540 0.841271 1.172440 2.878180 1.529430 4.936330 1.035910 7.295610 2.547320 1.143840 2.638820 2.957060 2.501260 5.479450 2.659690 6.587900 5.273180 0.523867 5.566180 3.118010 5.457680 5.103210 5.397270 7.412000 6.601870 0.528446 6.767720 2.932610 6.546010 4.828430 6.842900 7.434020
1.462170 0.830194 1.199940 2.878090 1.525520 4.933010 1.047030 7.306780 2.542300 1.149640 2.610870 2.949780 2.505850 5.479220 2.650640 6.593140 5.318690 0.526259 5.609020 3.118040 5.458030 5.100710 5.436680 7.415750 6.549910 0.522234 6.726590 2.943150 6.544870 4.820780 6.812120 7.433450
1.461820 0.817659 1.233800 2.878240 1.526250 4.932170 1.059210 7.319250 2.536810 1.155760 2.576810 2.941910 2.506360 5.480120 2.640600 6.594910 5.365610 0.529932 5.619490 3.123400 5.458380 5.098190 5.487460 7.420840 6.493940 0.513792 6.717740 2.949170 6.543680 4.812320 6.772260 7.432560
1.461610 0.802673 1.277750 2.878650 1.528150 4.931760 1.073240 7.334050 2.530260 1.162530 2.532850 2.932930 2.505870 5.480780 2.629470 6.596760 5.373430 0.533942 5.614650 3.131880 5.458810 5.095420 5.553200 7.430770 6.472040 0.504670 6.724260 2.953380 6.542310 4.802840 6.722300 7.427170
1.461610 0.783127 1.332770 2.879100 1.529430 4.930650 1.090650 7.353300 2.521690 1.170550 2.478090 2.922230 2.506240 5.481980 2.616260 6.599300 5.354340 0.536171 5.616650 3.140700 5.459370 5.092100 5.605140 7.450700 6.468830 0.498401 6.724160 2.959690 6.540680 4.791590 6.694310 7.410630
1.462040 0.748448 1.361490 2.877380 1.531630 4.928840 1.119440 7.387540 2.506530 1.183070 2.450240 2.907460 2.506670 5.483800 2.595280 6.603790 5.336610 0.549006 5.619580 3.154820 5.460280 5.086720 5.614160 7.481240 6.445820 0.473551 6.724150 2.969800 6.538030 4.773590 6.728270 7.391160
1.463330 0.706933 1.338410 2.873990 1.534060 4.927280 1.150380 7.428970 2.488700 1.194620 2.474470 2.894000 2.506870 5.486260 2.573940 6.608290 5.316060 0.573129 5.620660 3.169610 5.461260 5.081060 5.643500 7.506590 6.418350 0.435382 6.726020 2.980040 6.535200 4.755000 6.749000 7.379060
1.466250 0.657559 1.344310 2.871540 1.536470 4.926130 1.183330 7.479370 2.467490 1.203650 2.469720 2.879660 2.506950 5.489400 2.552810 6.613000 5.295690 0.588694 5.622690 3.184440 5.462300 5.075190 5.670080 7.537900 6.393300 0.408366 6.727000 2.990800 6.532170 4.735960 6.769660 7.358560
1.476290 0.605873 1.350240 2.868780 1.539580 4.925080 1.223000 7.534190 2.436710 1.211810 2.465250 2.860750 2.506900 5.494160 2.526120 6.619560 5.278420 0.600700 5.625530 3.203960 5.463710 5.067340 5.676760 7.547120 6.389430 0.400673 6.728160 3.005260 6.527970 4.710580 6.786170 7.344400
1.500060 0.612235 1.346670 2.864480 1.544590 4.924040 1.263450 7.522510 2.403480 1.233030 2.471020 2.829840 2.506410 5.503220 2.483670 6.630610 5.282400 0.598810 5.629820 3.236450 5.466230 5.054320 5.675200 7.542580 6.392740 0.403369 6.730620 3.029450 6.520520 4.668010 6.783340 7.347280
1.489830 0.611835 1.349710 2.859920 1.549510 4.924110 1.301330 7.489490 2.410040 1.279290 2.469780 2.798020 2.505020 5.514380 2.440180 6.642710 5.293050 0.591385 5.634760 3.269960 5.469240 5.041030 5.673480 7.540400 6.393630 0.405177 6.732980 3.054860 6.511840 4.623290 6.775840 7.354360
1.495580 0.603722 1.352630 2.855220 1.554250 4.925370 1.348110 7.473430 2.397780 1.313840 2.468560 2.762440 2.502410 5.528320 2.393020 6.657270 5.292000 0.592155 5.640490 3.305720 5.472810 5.027220 5.672420 7.538350 6.396330 0.406431 6.735540 3.082450 6.501370 4.574470 6.776930 7.353790
1.512340 0.598082 1.353850 2.850810 1.558470 4.927490 1.396060 7.460720 2.375440 1.339600 2.468550 2.725680 2.498620 5.544190 2.346840 6.672960 5.290820 0.593140 5.646770 3.341920 5.476810 5.013780 5.674410 7.540460 6.394880 0.404639 6.738280 3.110780 6.489360 4.523890 6.778710 7.352080
1.525510 0.589136 1.356420 2.846220 1.562510 4.930280 1.438460 7.450060 2.358520 1.369600 2.466510 2.686970 2.493530 5.561510 2.307070 6.685710 5.290430 0.593584 5.654400 3.381470 5.481700 4.999610 5.674890 7.540660 6.394890 0.404287 6.741280 3.141970 6.474670 4.467700 6.779420 7.351460
1.538980 0.583640 1.359400 2.841240 1.566330 4.933410 1.461520 7.450590 2.343040 1.402720 2.463420 2.644550 2.488200 5.576510 2.286290 6.686780 5.290720 0.593437 5.664020 3.428020 5.488090 4.983120 5.674870 7.540420 6.395230 0.404321 6.744880 3.178180 6.455780 4.401790 6.779450 7.351490
1.553880 0.586233 1.362900 2.835580 1.568980 4.936100 1.467560 7.458830 2.327130 1.434810 2.459620 2.601660 2.485370 5.582580 2.280520 6.683640 5.291040 0.593232 5.672560 3.479340 5.496410 4.962550 5.674960 7.540340 6.395390 0.404276 6.749800 3.215810 6.434650 4.333700 6.779430 7.351540
1.576220 0.595910 1.369300 2.824820 1.570270 4.938700 1.472120 7.470350 2.300710 1.464510 2.455670 2.556310 2.485640 5.584000 2.274170 6.684790 5.291290 0.593087 5.656840 3.527940 5.509080 4.922300 5.675130 7.540220 6.395660 0.404211 6.759130 3.244950 6.429400 4.296640 6.779590 7.351490
1.593670 0.595025 1.376860 2.805520 1.570540 4.942020 1.478060 7.486110 2.265730 1.462380 2.463240 2.555260 2.488000 5.586920 2.265010 6.686110 5.291610 0.592915 5.629890 3.566030 5.506180 4.858430 5.675490 7.540100 6.395990 0.404048 6.749460 3.244330 6.470550 4.323680 6.779950 7.351350
1.584750 0.584051 1.380200 2.785870 1.571490 4.945890 1.479080 7.480130 2.256650 1.478100 2.477820 2.571090 2.489450 5.589430 2.258970 6.684720 5.291880 0.592792 5.648800 3.625020 5.489010 4.792540 5.675830 7.539990 6.396270 0.403930 6.714900 3.241560 6.504800 4.333830 6.780320 7.351240
1.579140 0.591823 1.388840 2.756590 1.572380 4.950970 1.468920 7.467580 2.239650 1.499080 2.493240 2.587680 2.492510 5.587770 2.260570 6.677760 5.292210 0.592633 5.654010 3.667990 5.476850 4.731680 5.676250 7.539900 6.396640 0.403850 6.684130 3.235850 6.544100 4.357860 6.780780 7.351210
1.576360 0.591764 1.407830 2.697620 1.570970 4.958360 1.456780 7.470050 2.197080 1.536620 2.519490 2.609730 2.502440 5.579060 2.259020 6.675950 5.292810 0.592409 5.656030 3.638690 5.472700 4.746840 5.677010 7.539740 6.397260 0.403804 6.671860 3.239250 6.561000 4.369110 6.781560 7.351220
1.581390 0.593670 1.428950 2.635460 1.569830 4.964840 1.458050 7.473420 2.146790 1.574480 2.542490 2.621130 2.508660 5.580300 2.249850 6.675780 5.293290 0.592263 5.646720 3.649220 5.493390 4.754040 5.677620 7.539610 6.397750 0.403793 6.699340 3.242900 6.523910 4.348080 6.782180 7.351240
1.590390 0.600362 1.453840 2.563800 1.571780 4.972950 1.462090 7.479040 2.088070 1.616460 2.565940 2.629220 2.509680 5.585680 2.241220 6.671500 5.293690 0.592131 5.647600 3.645830 5.488210 4.764800 5.678100 7.539530 6.398160 0.403772 6.703660 3.242860 6.525100 4.341000 6.782690 7.351290
1.606490 0.611585 1.449390 2.509500 1.573460 4.988740 1.468590 7.498020 2.039930 1.618690 2.599240 2.634640 2.516360 5.588050 2.224290 6.669700 5.294410 0.591907 5.656730 3.648210 5.483700 4.754850 5.679000 7.539360 6.398920 0.403763 6.689060 3.233430 6.537010 4.358460 6.783620 7.351330
1.607990 0.592986 1.419240 2.538510 1.572230 5.014380 1.474730 7.511100 2.086980 1.604320 2.578090 2.599740 2.532350 5.593980 2.197530 6.663730 5.295630 0.591548 5.660210 3.656680 5.485560 4.745330 5.680520 7.539130 6.400180 0.403731 6.683260 3.235880 6.540560 4.357770 6.785170 7.351400
1.606880 0.615738 1.450530 2.534430 1.573740 5.046290 1.458800 7.480550 2.099170 1.595610 2.540370 2.609870 2.548500 5.596250 2.182260 6.639840 5.296860 0.591208 5.645530 3.644260 5.490790 4.767280 5.682090 7.538910 6.401500 0.403684 6.702650 3.243210 6.533740 4.341630 6.786820 7.351480
1.586300 0.584915 1.446230 2.500280 1.574670 5.084890 1.435660 7.487720 2.095270 1.605580 2.570150 2.658160 2.576790 5.575760 2.166020 6.621060 5.298190 0.590853 5.648150 3.647430 5.500650 4.767900 5.683730 7.538640 6.402860 0.403646 6.706650 3.239880 6.520360 4.341930 6.788540 7.351560
1.577050 0.591921 1.433810 2.489360 1.573210 5.140260 1.421440 7.464620 2.124330 1.614280 2.565660 2.658080 2.614020 5.562560 2.130540 6.597070 5.299830 0.590375 5.657700 3.652440 5.488370 4.759200 5.685760 7.538310 6.404560 0.403592 6.690030 3.236260 6.543230 4.350210 6.790670 7.351680
1.587640 0.616403 1.439760 2.489060 1.580790 5.203840 1.419370 7.464520 2.139120 1.588150 2.532750 2.637610 2.631240 5.573790 2.100430 6.544590 5.301170 0.589971 5.656430 3.657020 5.492230 4.753790 5.687480 7.538040 6.405990 0.403565 6.688900 3.235270 6.544460 4.352820 6.792450 7.351770
1.588660 0.597698 1.430230 2.463160 1.586950 5.274590 1.439240 7.481390 2.134290 1.584950 2.538910 2.630070 2.660900 5.570800 2.045280 6.515150 5.302200 0.589663 5.653320 3.650480 5.499270 4.763450 5.688810 7.537840 6.407070 0.403551 6.695290 3.238840 6.536000 4.346740 6.793810 7.351850
1.590940 0.593374 1.425530 2.443470 1.594350 5.351910 1.460990 7.475020 2.127390 1.578400 2.543530 2.626890 2.683030 5.577840 1.994610 6.470780 5.302870 0.589459 5.651770 3.650820 5.499240 4.765750 5.689650 7.537700 6.407760 0.403540 6.697750 3.238520 6.536140 4.344830 6.794680 7.351900
1.590640 0.589122 1.427170 2.437920 1.591170 5.425200 1.485460 7.456160 2.135920 1.568580 2.529240 2.615160 2.707610 5.593010 1.949330 6.432470 5.303530 0.589251 5.654800 3.654670 5.497730 4.761650 5.690470 7.537560 6.408450 0.403519 6.693820 3.236400 6.539360 4.347620 6.795530 7.351950
1.586820 0.565605 1.417440 2.416620 1.556360 5.413490 1.517570 7.470110 2.147360 1.543920 2.520660 2.604160 2.710800 5.632230 1.951550 6.471300 5.304920 0.588818 5.657250 3.654940 5.496650 4.760520 5.692210 7.537260 6.409900 0.403463 6.689010 3.235310 6.544400 4.350480 6.797320 7.352000
1.585300 0.607542 1.414630 2.368880 1.578900 5.406250 1.515520 7.489610 2.146070 1.538350 2.518780 2.591740 2.667260 5.643000 1.972900 6.471850 5.306530 0.588321 5.652530 3.654850 5.502060 4.764550 5.694220 7.536910 6.411600 0.403380 6.694870 3.236740 6.539650 4.346200 6.799390 7.352060
1.551650 0.619330 1.402230 2.339510 1.593550 5.424330 1.502350 7.508870 2.190950 1.544190 2.513770 2.597440 2.691970 5.597480 1.943520 6.485830 5.308180 0.587821 5.651950 3.653190 5.504400 4.769540 5.696260 7.536550 6.413310 0.403289 6.696610 3.237780 6.538000 4.342940 6.801500 7.352120
1.514930 0.655337 1.415290 2.307040 1.579270 5.425870 1.484270 7.521960 2.230950 1.512380 2.490720 2.630240 2.704500 5.598170 1.959390 6.465710 5.310060 0.587266 5.654730 3.656530 5.503440 4.766980 5.698580 7.536140 6.415280 0.403188 6.692200 3.234010 6.542690 4.347200 6.803930 7.352200
1.482730 0.687535 1.430870 2.243360 1.578710 5.411560 1.489720 7.508640 2.260960 1.522710 2.469710 2.629100 2.673700 5.621380 1.982000 6.492080 5.311990 0.586688 5.656250 3.659480 5.503660 4.765190 5.700990 7.535750 6.417290 0.403102 6.688800 3.234020 6.546390 4.347330 6.806430 7.352300
1.474250 0.703873 1.399440 2.173050 1.576860 5.436430 1.503730 7.541770 2.296920 1.498400 2.465670 2.618240 2.669800 5.634400 1.970380 6.509780 5.314000 0.586086 5.653430 3.657740 5.507590 4.769460 5.703530 7.535350 6.419410 0.403057 6.691120 3.234820 6.545050 4.345340 6.809040 7.352430
1.486360 0.724007 1.406930 2.112760 1.566740 5.472130 1.519700 7.586070 2.307940 1.471410 2.429890 2.585270 2.684020 5.645650 1.947470 6.518310 5.315420 0.585665 5.652970 3.658260 5.510110 4.771530 5.705320 7.535070 6.420910 0.403044 6.692330 3.234380 6.543230 4.344120 6.810890 7.352550
1.479400 0.749957 1.401020 2.044240 1.565010 5.487440 1.542090 7.607060 2.346470 1.446150 2.400030 2.562700 2.667560 5.671590 1.941340 6.546130 5.316510 0.585350 5.654130 3.659700 5.509190 4.771510 5.706710 7.534870 6.422050 0.403043 6.690550 3.233490 6.545840 4.344340 6.812330 7.352660
1.464110 0.783698 1.400790 1.961740 1.557730 5.497670 1.558390 7.630060 2.380640 1.429470 2.378990 2.551700 2.656070 5.698340 1.942030 6.562300 5.317250 0.585147 5.654400 3.660570 5.509770 4.770890 5.707650 7.534740 6.422840 0.403061 6.689410 3.232750 6.546840 4.345340 6.813300 7.352750
1.458180 0.801332 1.410910 1.894990 1.549720 5.518540 1.573500 7.668510 2.412970 1.406790 2.341990 2.527780 2.657560 5.716590 1.930040 6.580120 5.317940 0.584965 5.654000 3.660320 5.511000 4.771890 5.708550 7.534650 6.423580 0.403093 6.689390 3.233260 6.546670 4.344570 6.814220 7.352840
1.474690 0.769494 1.404250 1.881040 1.548060 5.553020 1.602660 7.686090 2.433640 1.366740 2.307720 2.496000 2.646340 5.746710 1.911870 6.614990 5.318940 0.584718 5.653140 3.660750 5.512300 4.773180 5.709850 7.534510 6.424630 0.403151 6.689860 3.232950 6.546700 4.343870 6.815570 7.353000
1.491490 0.761616 1.378430 1.851690 1.529610 5.588360 1.640380 7.673220 2.409800 1.355250 2.322950 2.465470 2.634680 5.800820 1.913580 6.616760 5.320390 0.584348 5.653870 3.662100 5.513290 4.774040 5.711770 7.534290 6.426150 0.403244 6.688490 3.231940 6.547770 4.343790 6.817570 7.353270
1.449150 0.744245 1.375930 1.854740 1.492870 5.590280 1.686680 7.678810 2.388600 1.351620 2.341290 2.448120 2.664830 5.813380 1.907070 6.630450 5.322910 0.583655 5.654270 3.664050 5.515190 4.775360 5.715080 7.533930 6.428850 0.403427 6.686070 3.230480 6.550450 4.343940 6.821010 7.353750
1.395000 0.770832 1.395160 1.879720 1.512670 5.582040 1.721120 7.712280 2.370720 1.313880 2.339560 2.460350 2.652740 5.789520 1.906900 6.601670 5.325090 0.583069 5.653270 3.665370 5.518230 4.777190 5.717920 7.533610 6.431120 0.403590 6.685560 3.230040 6.551220 4.342910 6.823940 7.354150
1.349560 0.785251 1.391070 1.900980 1.547290 5.545210 1.754620 7.735440 2.350790 1.312600 2.359920 2.445890 2.624230 5.750050 1.906540 6.633790 5.326800 0.582656 5.652680 3.665790 5.520680 4.779540 5.720090 7.533360 6.432920 0.403695 6.685340 3.229830 6.551450 4.341680 6.826240 7.354470
1.319090 0.795767 1.369980 1.916880 1.537300 5.530980 1.795880 7.781500 2.306890 1.306020 2.397930 2.416010 2.634860 5.741780 1.910230 6.618870 5.328870 0.582182 5.652710 3.667510 5.522650 4.781080 5.722710 7.533110 6.435070 0.403827 6.684170 3.228390 6.552930 4.341450 6.828960 7.354860
1.275190 0.797028 1.372550 1.940870 1.522290 5.556980 1.848450 7.797940 2.279080 1.263990 2.404120 2.380890 2.646320 5.761480 1.910560 6.607030 5.331280 0.581701 5.653290 3.669690 5.524570 4.782210 5.725700 7.532850 6.437540 0.404039 6.681970 3.227200 6.555300 4.341070 6.832010 7.355250
1.239540 0.787510 1.379490 1.915510 1.534190 5.587500 1.883260 7.809900 2.265850 1.219330 2.406360 2.345100 2.629210 5.779100 1.908010 6.660700 5.333480 0.581317 5.652770 3.670730 5.527340 4.784060 5.728420 7.532680 6.439900 0.404204 6.680930 3.226400 6.556610 4.340550 6.834830 7.355620
1.233070 0.757401 1.374980 1.870120 1.529320 5.622350 1.889790 7.854500 2.261410 1.181660 2.413260 2.306370 2.623040 5.812020 1.912040 6.699100 5.335080 0.581100 5.652280 3.671470 5.529560 4.785690 5.730360 7.532600 6.441550 0.404317 6.680710 3.226050 6.556920 4.339600 6.836860 7.355880
1.211160 0.742563 1.376720 1.841820 1.515720 5.665770 1.915070 7.882230 2.260250 1.133410 2.408850 2.259490 2.626440 5.852010 1.915850 6.725300 5.336290 0.580985 5.652320 3.672290 5.530650 4.786650 5.731840 7.532540 6.442800 0.404444 6.680110 3.225460 6.557770 4.339170 6.838390 7.356100
1.184620 0.728802 1.377740 1.825460 1.516450 5.704530 1.953740 7.906470 2.241000 1.079560 2.414720 2.214900 2.620740 5.880220 1.915760 6.761900 5.337220 0.580881 5.652510 3.673020 5.531460 4.787050 5.732960 7.532540 6.443790 0.404557 6.679360 3.224830 6.558590 4.339220 6.839560 7.356300
1.158710 0.701834 1.376420 1.801510 1.514380 5.737520 1.984070 7.945570 2.219590 1.046590 2.431900 2.162710 2.617580 5.907130 1.917510 6.798260 5.338020 0.580801 5.652480 3.673460 5.532350 4.787590 5.733950 7.532540 6.444640 0.404689 6.678900 3.224600 6.559120 4.338920 6.840590 7.356510
1.133920 0.674569 1.373440 1.768900 1.508080 5.782950 2.004920 7.947990 2.206030 1.036310 2.449820 2.107160 2.615440 5.947520 1.922610 6.834760 5.339040 0.580717 5.652220 3.673940 5.533570 4.788420 5.735240 7.532540 6.445720 0.404881 6.678630 3.224240 6.559590 4.338510 6.841950 7.356810
1.140500 0.634701 1.366910 1.747060 1.497990 5.844800 2.003430 7.932560 2.197260 1.001290 2.459930 2.083660 2.617340 6.000150 1.921270 6.854310 5.340680 0.580564 5.652230 3.674870 5.535290 4.789610 5.737400 7.532580 6.447430 0.405221 6.677840 3.223520 6.560490 4.337940 6.844240 7.357370
1.144740 0.605985 1.373250 1.702940 1.465380 5.871380 2.011590 7.935170 2.219820 0.997013 2.435870 2.066690 2.635650 6.049020 1.896670 6.866700 5.344350 0.580171 5.652250 3.677120 5.538850 4.791960 5.742320 7.532600 6.451310 0.406070 6.675820 3.221740 6.562950 4.336940 6.849410 7.358710
1.144680 0.603708 1.363300 1.682140 1.457360 5.826810 2.053110 7.936770 2.253310 1.008060 2.408580 2.102690 2.620470 6.063360 1.855100 6.866810 5.348930 0.579565 5.651980 3.679750 5.543630 4.794960 5.748510 7.532640 6.456190 0.407185 6.673530 3.219830 6.565690 4.335520 6.855860 7.360420
1.187460 0.588720 1.359500 1.702650 1.493010 5.792710 2.075710 7.931140 2.243200 1.027190 2.390740 2.141730 2.579640 6.049190 1.809930 6.854260 5.351780 0.579151 5.651700 3.681150 5.546730 4.797010 5.752360 7.532650 6.459190 0.407900 6.672290 3.218820 6.567130 4.334470 6.859840 7.361500
1.225890 0.602580 1.339490 1.719690 1.500400 5.744300 2.121510 7.916660 2.233620 1.044170 2.373350 2.161110 2.568310 6.041270 1.761040 6.855270 5.354430 0.578772 5.651500 3.682620 5.549460 4.798800 5.755970 7.532610 6.461940 0.408552 6.671140 3.217690 6.568590 4.333610 6.863580 7.362510
1.243480 0.594763 1.318820 1.725010 1.481710 5.712200 2.167810 7.918820 2.263950 1.060370 2.344480 2.169190 2.559450 6.079690 1.721640 6.821560 5.358160 0.578209 5.651590 3.684820 5.553120 4.801130 5.761080 7.532570 6.465890 0.409418 6.669190 3.216060 6.570940 4.332470 6.868920 7.363920
1.281880 0.567526 1.324650 1.679290 1.486850 5.712810 2.172740 7.910510 2.271990 1.054200 2.315460 2.187920 2.532470 6.124390 1.685750 6.840570 5.363060 0.577429 5.651530 3.687580 5.558180 4.804220 5.767830 7.532510 6.471120 0.410556 6.666770 3.213950 6.573960 4.331030 6.875980 7.365730
1.270100 0.525463 1.332290 1.639130 1.496200 5.750930 2.177000 7.879900 2.282480 1.044850 2.305830 2.183020 2.526830 6.155010 1.657640 6.895570 5.366950 0.576782 5.651310 3.689610 5.562430 4.806790 5.773160 7.532420 6.475220 0.411424 6.665140 3.212530 6.576100 4.329630 6.881530 7.367140
1.265420 0.490721 1.327990 1.612160 1.483850 5.804380 2.201790 7.888740 2.271600 1.007200 2.306900 2.151980 2.527980 6.212660 1.644410 6.903580 5.369990 0.576246 5.651240 3.691230 5.565670 4.808780 5.777320 7.532290 6.478460 0.412056 6.663840 3.211340 6.577840 4.328590 6.885950 7.368280
